id	label	title	paragraph	sentence
72436	0	Ernie Elliott	7	He had been blasted in the face with a shotgun.
72485	0	Vulcanoid	6	In particular, a large planetoid at a distance of 0.18 AU, predicted by the theory of scale relativity, was ruled out.
72543	0	Cadet Pollen murder	2	She had received GPA 5 in her SSC examinations in 2003 and was preparing for her upcoming HSC.
72766	0	Ann Callis	4	As a judge, Callis was involved with the creation of the first Veterans’ Court in Illinois, which received the national 2010 Paul H. Chapman Award.
72812	0	Leopold Stokowski	21	"His many ""first performances"" with them included the US Premiere of Prokofiev's 6th Symphony in 1949."
72828	0	Ableism	2	Labeling affects people when it limits their options for action or changes their identity.
72891	0	Burnout (video game)	4	This however, when tried, is impossible.
72895	0	Kuki–Paite ethnic clash of 1997–1998	1	"Local Paite prefer to call themselves ""Zomi"" rather than ""Kuki"", while local Thadous prefer to call themselves ""Kuki""; either name can apply to either group."
72925	0	Derrick Rose	53	"Rose has spoken about his faith saying, ""... God does everything for a reason."
72986	0	Tareen Jahan	5	Joy Sarkar and Rupankar of Kolkata and Bappa Mazumder, Ibrar Tipu and Belal Khan were the composer of the album.
73001	0	Carding	27	As the swift carries the fibres forward, from the nippers, those fibres that are not yet straightened are picked up by a worker and carried over the top to its paired stripper.
73053	0	Cayetana Álvarez de Toledo	6	She was also a talk show guest on the Cadena COPE programme «The Morning», hosted by Federico Jiménez Losantos.
73104	0	Indian People's Tribunal	5	"He described the ""indiscriminate arrests, beatings, confinements and prohibitory orders"" to which local opponents of the project were being subjected."
73109	0	1930 in Norwegian football	14	Mjøndalen - Hamar IL 9-0
73110	0	Dwarf forest	7	"), harvest mouse (""Reithrodontomys spp."
73125	0	Jef Raskin	10	While the Apple III was under development in 1978 and '79, Raskin was lobbying for Apple to create a radically different kind of computer that was designed from the start to be easy to use.
73139	0	Punica protopunica	2	The tree, often thorny, attains a height of 2.5 to 4.5 meters.
73168	0	Armand Pien	1	He was popular because his weather predictions were funny and somewhat cryptic.
73191	0	French Chad	9	Still, major scandals occurred periodically, and many of the posts remained vacant.
73307	0	Littlestown Area School District	156	Historian: Julie Singleton
73326	0	2006 Chick-fil-A Bowl	35	Taylor's two interceptions tied the Georgia bowl record for interceptions, first set by Scott Woerner and Ronnie Harris.
73428	0	Alkali feldspar granite	3	Oxide minerals such as magnetite, ilmenite, or ulvospinel.
73432	0	Kurt Bevacqua	10	He batted .333 with five home runs and 28 RBIs mostly as a pinch hitter.
73509	0	Wrexham A.F.C. 2–1 Arsenal F.C.	9	An outstretching Watkin poked the ball past Seaman which went beneath the goalkeeper.
73521	0	Flesh and Stone	11	The Doctor's response was intended to be a typically embarrassed and flustered reaction to female behaviour of this kind.
73563	0	Erythromelalgia	38	The incidence in this study of primary and secondary EM was 1.1 : 0.2 per 100 000 people per year, respectively.
73620	0	Battlecruiser	32	Stationed in the Mediterranean, she and the escorting light cruiser evaded British and French ships on the outbreak of war, and steamed to Constantinople (Istanbul) with two British battlecruisers in hot pursuit.
73634	0	Arthur Harden	3	He researched the life and work of Daltonduring these years.
73641	0	Tboung Khmum District	3	The Kizuna bridge links eastern and western Cambodia by road for the first time.
73657	0	History of the Jews in Calabria	9	Many Jews of Calabria lived in special segregated neighborhoods known as La Giudecca.
73782	0	Kendall Ross Bean: Chopin Polonaise in A Flat	17	"The answer was ""yes""."
73859	0	Lydia Wilson	2	She has said that her acting ambitions came from her grandparents, who were stage actors.
74026	0	Derek Jarman	3	On 22 December 1986, Jarman was diagnosed as HIV positive and discussed his condition in public.
74036	0	Luke Rockhold	25	He defended himself by saying that the comment was a scripted joke and that the editor dubbed it in the scene later on.
74081	0	Uppsala högre elementarläroverk för flickor	3	The school incorporated other schools for girls in Uppsala; in 1883, Krookska skolan (1863–1883) and in 1889 Nisbethska skolan (1849–1889).
74125	0	Anerood Jugnauth	36	"The accord also provided for a reform of the electoral system to replace the ""best losers system"" gradually by proportional representation, and to end the Mauritius Broadcasting Corporation's monopoly over the electronic media."
74160	0	Herogiri	5	In the past in Ranigunj when Bhavani tries to destroy the empire of Kaka, a dreaded don those days, he takes the help of Raj and makes him his partner in crime.
74167	0	Cal State San Bernardino Coyotes	1	The Cal State San Bernardino Coyotes are the men's and women's intercollegiate athletic squads of California State University, San Bernardino.
74178	0	Large countable ordinal	21	But it is still far less than the first uncountable ordinal, formula_43.
74225	0	2010 Uzbekistan First League	3	FK Buxoro and Sogdiana Jizzakh promoted to Oliy Liga.
74228	0	Hudson Line (Metro-North)	2	Croton–Harmon station divides the line into two distinct segments.
74394	0	Egg Museum	2	Additionally, there are exhibits on agriculture, practices, customs and culture like ceramics, weapons, baptismal and charity gifts.
74411	0	Tropical Ocean Global Atmosphere program	9	The TAO Array was a joint NOAA and Pacific Marine Environmental Laboratory (PMEL) venture consisting of 70 moored buoys stationed along the equatorial Pacific Ocean providing real-time wind, sea surface temperature, and deep ocean temperature data using the Autonomous Temperature Line Acquisition System (ATLAS).
74425	0	Eridanus (constellation)	2	This distortion occurs because the star is spinning extremely rapidly.
74689	0	National Park Service uniforms	5	It became slightly more fitted, pockets were put back on, and the collar, while still high, turned down.
74747	0	Chris New	25	After weighing the risks, New decided to come out as gay.
74758	0	Demographics of Brazil	3	Historically, Brazil has experienced large degrees of ethnic and racial admixture, assimilation of cultures and syncretism.
74765	0	Diesel automobile racing	1	Diesel automobile racing can refer to any use of diesel as a fuel for racing cars.
74778	0	Earthflow	3	Earthflows are just one type of mass movement that can occur on a hill slope.
74823	0	Codex Boreelianus	22	"Heringa's papers were edited and published by Vinke in 1843 under the title ""Jodoci Heringa El."
74845	0	Demographics of Brazil	61	The Pardos can be a mixture of Europeans, Levantine Arabs, Crypto-Jews or Anusim, Africans, Amerindians, Gypsies and Asians.
74874	0	Victor Jackovich	8	In the following year, he became Senior Associate at the Center for Strategic and International Studies in Washington, DC.
74894	0	History of the Jews in Calabria	22	Currently there are two airlines that offer routes between Reggio and Tel Aviv.
74912	0	Arnold Lava Tube System	4	The Central Oregon Conservation Task Force (COCTF), under the guidance of Larry King and Garry Petrie, documented the abuse of the caves.
74958	0	Slip (ceramics)	5	Slipware is pottery decorated by slip placed onto a wet or leather-hard clay body surface by dipping, painting or splashing.
75101	0	Ringtheater fire	5	Likewise, the bigger theatres were forced to employ an uniformed security guard who would oversee the evacuation and must remain on-site until the last spectator has left the premises – a rule which still stands today.
75116	0	Socialist Party (Sweden, 1929)	4	Gradually, however the party became more and more antagonistic toward the Comintern and the Soviet Union.
75124	0	Leudwinus	5	When Leudwinus woke up, his servant told him how the eagle had protected him from being burnt by the sun.
75206	0	Mladen Dražetin	17	"He was included into the Encyclopedia of Novi Sad (Enciklopedija Novog Sada, Book 7, Novi Sad, 1996), The Lexicon of the Artists of Vojvodina (Leksikon umetnika Vojvodine, Roman Vehovec, Novi Sad, 2001), The Directory of Writers for Children (Azbučnik pisaca za decu, Svetozar Malešev, Novi Sad, 1997), Anthology of the most beautiful songs about love ""Great Secret"" (Antologija najlepših pesama o ljubavi ""Velika tajna"", Pero Zubac, Belgrade, 1997), The Anthology of the New Serbian Poetry for Children and Youth ""When the Heart Starts Glittering"" (Antologija novijeg srpskog pesništva za decu i mlade ""Kad srce zasvetluca"", Pero Zubac, Ruma, 2009), Biographical Dictionary of Šajkaška (Biografski rečnik Šajkaške, Boško Brzić, Novi Sad, 2013), ""The Dictionary of Vojvodina"" (""Rečnik Vojvodine"") of Miroslav Antić (Sarajevo, 1989)."
75217	0	New Richmond, Indiana	14	The Masonic Lodge serves breakfast until 11:00 am.
75292	0	Newport, Rhode Island	23	"Hammersmith Farm is the mansion where John F. Kennedy and Jackie Kennedy held their wedding reception; it was open to tourists as a ""house museum"", but has since been purchased and reconverted into a private residence."
75344	0	Kalayaan Avenue	6	It veers northeast at the junction with 32nd Street thereby avoiding the Bonifacio district.
75376	0	AISDALSLove	7	Share (S)
75381	0	Keene Adventist Elementary School	4	Girls and Boys JH Basketball, JH Gymnastics, JH Soccer, JH Volleyball, Girls and Boys Elementary Basketball, Elementary Soccer, Elementary Volleyball, Elementary Gymnastics.
75429	0	Nalambalam	2	Starting from Thripprayar and ending in Payammel, through Irinjalakuda and Moozhikulam.
75435	0	Intersection (road)	10	Turn lanes can increase the capacity of an intersection and/or improve safety.
75454	0	Ed Savitz	3	He reportedly kept the feces in pizza boxes in his apartment.
75468	0	Jamesburg Earth Station	2	The 10-story high, dish, driven by a Vertex-RSI 7210 drive system, served for about 35 years as the West Coast Teleport of AT&T/COMSAT's communications Satellite Network, and was the earth station serving Intelsat satellites parked in geosynchronous orbit over the Pacific Ocean.
75471	0	Jan Salestrand	2	He then completed the Swedish Armed Forces Staff College's senior course from 1988 to 1990 and served as an Operational/Tactical Officer Education (op/ta) teacher at the Swedish Armed Forces Staff College in 1990.
75531	0	Thomas Metcalfe (Kentucky politician)	6	His service was interrupted by the War of 1812.
75552	0	Blaže Koneski	2	In 1941, after the defeat of Yugoslavia in Aufmarsch 25, he enrolled in the Law Faculty of Sofia University, but did not graduate.
75581	0	Guide Star Catalog	3	They produced a catalog containing the best available data for all stars to magnitude 11.
75591	0	Dina Powell	39	The trip was viewed positively within the Administration, which continued to think that an Israeli-Palestinian peace deal was achievable.
75695	0	Clemson Experimental Forest	2	He adjusted his proposal, now named the Clemson College Conservation Project, and resubmitted it.
75783	0	Riaz Basra	5	On one occasion, Basra is believed to have coerced the Punjab Chief Minister into easing police pressure on his group.
75826	0	Kyoto Tachibana University	1	"Its motto was ""to encourage and foster independent women""."
76022	0	Vic Fangio	7	He coached the defense in Houston from 2002-05.
76070	0	Frango	4	The C was changed to a G since Franco suggested a different meaning.
76079	0	Use of HDPE in Nuclear Power Plant Piping Systems	7	Both N-755 and Appendix XXVI limit the use of HDPE to Class 3 piping systems.
76090	0	Dwarf coconut	3	The palm's resistance to the Lethal Yellowing disease is the characteristic that makes it to be one of the important dwarf types in the world.
76182	0	Foundation for the Community of Artists	28	WorldCat Identities
76184	0	2015 Kansas City Chiefs season	3	Notes
76337	0	Juan Ramón Isasi	1	Juan Ramón Isasi (born 22 September 1959 in Asunción, Paraguay) is a former football forward.
76364	0	Christian Beyer	2	Christianus Baierus, Quinomen Magnum.)
76456	0	Naval Medical Center Portsmouth	9	The hospital ship U.S.S.
76458	0	Kuno von Westarp	2	"He attended the ""Gymnasium"" secondary school in Potsdam and studied jurisprudence at the universities of Tübingen, Breslau, Leipzig, and Berlin, passed the ""Staatsexamen"" in 1886 and did his military service in Breslau and Potsdam, where he was elevated to a reserve officer of the 1st Foot Guard regiment."
76482	0	2018 Baseball Hall of Fame balloting	19	When the ballot was announced, Buck, Costas, Michaels and Morgan were still alive.
76486	0	Reel Moments	9	"In 2011, Reel Moments alums Jennifer Aniston (2006) and Demi Moore (2008) joined Patty Jenkins, Alicia Keys, and Penelope Spheeris in directing the Lifetime comedy-drama television film ""Five""."
76624	0	Kaqchikel language	27	When the ergative forms are being used to denote the subject of a transitive verb, some of the forms differ.
76644	0	Pennsylvania Junior Academy of Science	35	PJAS offers movie(s) to view outside and often, the Penn State Astronomy Department has telescopes set up on the HUB lawn (weather permitting).
76686	0	2018 Turkish parliamentary election	17	Following the HDP's exclusion from the Nation Alliance, it was speculated that the HDP and the Free Cause Party (HÜDA-PAR), an Islamist orientated far-right Kurdish party, could form a broad 'Kurdish alliance'.
76872	0	Wouter Biesiot	3	He wrote two books on sustainability and was a prominent member of the Balaton Group.
76948	0	Mads Johansen Lange	29	Lange's contribution did not confine itself to the cultural sphere.
77013	0	Ragnar Ulfung	3	Nina Stemme and Lars Cleveman.
77027	0	Habra (Vidhan Sabha constituency)	5	In 1977 Nirode Roy Choudhury of CPI (M) defeated his nearest rival Krishnadas Chattopadhyay of Congress.
77043	0	Mads Johansen Lange	13	"Lange built his ""factorij"" at Kotta and steadily expanded it with residential units and warehouses."
77051	0	Christopher Robert Hallpike	5	"Thus, in his book ""Ship of Fools"" he evaluates critically the scientific merit - or the lack of it - of theories presented by Emma Byrne about swearing, Yuval Harari about human history, Rene Girard about mimetic causation of violence, about his denial of human cannibalism, and Noam Chomsky about universal grammar in language acquisition."
77078	0	Architech	9	Together, they will form their government, electing individuals of various skills into official positions where their skills could be harnessed for the benefit of the society.
77177	0	Guilty Gear Xrd	3	A burst gauge is filled as time goes by or when the player receives damage; once the gauge is filled, the player can perform a Psych Burst to move away from the opponent.
77189	0	Halongella schlumbergeri	9	"The radula of ""Halongella schlumbergeri"" has 10 lateral teeth and 14 marginal teeth."
77201	0	Lawn ornament	13	"The ""Cavalier"" variation typically depicts a white figure."
77203	0	Acacia falcata	8	Australian indigenous people use the bark to make a liniment for treating ailments of the skin.
77245	0	Pharos-Tribune	11	"In 1923, Berman, who operated a wholesale and retail sporting goods business in Logansport, was named publisher of the ""Pharos-Tribune""."
77246	0	Dwarf forest	9	A dune being pushed farther away from the coast by fluctuating sea levels solidified and slid under the one before it, raising the terraces.
77344	0	Mutation (knot theory)	1	There are two reflections that switch pairs of endpoints of the tangle.
77440	0	CSS Sumter	4	"Sumter"" captured another six ships from late November into January 1862, while cruising from the western hemisphere to European waters."
77468	0	Confederate States Congress	59	Most newspapers subsequently condemned the provision as the worst sort of class legislation.
77493	0	Rainier Fog (song)	4	Being very proud and honoured to still be doing this.
77545	0	Flavanone 3-dioxygenase	3	Other names in common use include naringenin 3-hydroxylase, flavanone 3-hydroxylase, flavanone 3beta-hydroxylase, flavanone synthase I, (2S)-flavanone 3-hydroxylase, and naringenin,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating).
77547	0	Yonder Alonso	15	Alonso was the starting first baseman to begin 2013.
77559	0	Pipkins	6	Topov the monkey and Johnny discussed why the goldfish died and why do people die?
77568	0	Anteosaur	5	"The stance of a typical anteosaur, such as ""Titanophoneus"", was primitive."
77666	0	Codex Boreelianus	15	Mark 12:28 εις των γραμματεων ] εις γραμματεων
77857	0	Prototype (video game)	6	These include the Tendril Barrage, which fires impaling tendrils from his body in all directions, the Groundspike Graveyard, which erupts massive spikes from the ground all around Alex, and the Critical Pain, which fires a single beam of hardened biomass from his hands to severely damage a single target.
77914	0	British India Steam Navigation Co v IRC	2	A. V. Dicey and Farrer Herschell QC appeared for the Revenue.
77916	0	Weyl tensor	11	It follows that a necessary condition for a Riemannian manifold to be conformally flat is that the Weyl tensor vanish.
77920	0	Dark fermentation	4	2012) and methane by integrating acidogenic processes to terminal methanogenic processes.
77996	0	French Chad	1	From 1905, Chad was linked to the federation of French colonial possessions in Middle Africa, known from 1910 under the name of French Equatorial Africa.
78040	0	Panagiotis Faklaris	1	Founding member of the Arcadian Academy.
78057	0	Erythronium umbilicatum	5	"umbilicatum""—stolons absent"
78069	0	Taifa of Toledo	1	It existed from the fracturing of the long-eminent Muslim Caliphate of Córdoba in 1035 until the Christian conquest in 1085.
78077	0	Papaipema circumlucens	3	"Larvae bore in hops (""Humulus"")."
78108	0	2006 Chick-fil-A Bowl	21	At the snap, quarterback Sean Glennon lateraled the football to wide receiver Eddie Royal.
78124	0	Connecticut Department of Children and Families	9	Long Lane was scheduled to close on December 30, 2003.
78240	0	Got to Believe	11	This is a reunion project of 80's generation actresses Manilyn Reynes, Isabel Granada and Carmina Villaroel alongside teen idols Benjie Paras and Ian Veneracion.
78270	0	Robert L. Cutting	10	Julianna was the daughter of James DeWolf and Julia Lynch (née Post) DeWolf and the granddaughter of U.S.
78286	0	Information and Communications Technology Council	10	Trekker Armstong - ITCP (Treasurer)<br>
78322	0	Brenda Jackson	1	Brenda Jackson (February 2, 1953) is an American novelist who writes contemporary multicultural romance novels.
78375	0	Nalambalam	11	Important Vazhipadu is Sudarshanan dedication.
78425	0	Herkules Jonssons storverk	1	The screenplay was written by Tage Danielsson.
78446	0	Peninsula Ultra Fun Run	5	Results
78503	0	Halstead C. Fowler	1	He was a survivor of the Bataan Death March and prisoner of war.
78525	0	Joan Huydecoper van Maarsseveen (1599–1661)	1	Huydecoper had a prosperous political career: first he was elected to the vroedschap of Amsterdam.
78589	0	Jiang Shen	3	"In 855, he was made an imperial scholar (翰林學士, ""Hanlin Xueshi""), and was later made the chief imperial scholar (承旨, ""Chengzhi"")."
78657	0	Rony Kluger	2	In 1984, Kluger parted ways with Pantanowitz, and became a student in Eiichi Miyazato's Dojo, the historical Jun Do Kan. Kluger's main Dojo (Honbu Dojo), which he founded in 1972, resides in Petah Tiqva.
78661	0	Wetu Telu	10	Waktu Lima originated when the 19th-century purist reforms in the Arab world were brought to Lombok by Sasak hajjis (pilgrims to Mecca and Medina).
78662	0	DFSK (Sokon)	2	DFSK began to assemble and market products in Indonesia in 2015.
78667	0	Tropical Ocean Global Atmosphere program	16	The TOGA program forged new cooperation between and oceanographers and meteorologists and fostered a new culture of open data access.
78698	0	African Times and Orient Review	4	From January 1917 to October 1918, the journal restarted as a monthly, but publication stopped until January 1920.
78793	0	Palm Springs Aerial Tramway	6	The original aerial tram cars are now on static display near the entrance to the Valley Station.
78827	0	Amanda Serrano	13	"In a boxing ring, the canvas will be your comfort zone""."
78842	0	Epothilone	14	Oxidation of this alcohol with the Ley–Griffith reagent gave the desired ketone.
78848	0	Compass rose	9	Eratosthenes deducted two winds from Aristotle's system, to produce the classical 8-wind rose.
78850	0	Barbara Brackman	3	She was inducted into the Quilters Hall of Fame of Marion, Indiana in 2001.
78870	0	International Federation for the Promotion of Mechanism and Machine Science	11	As of the 2015 General Assembly held in Taipei (Taiwan), IFToMM had 47 MOs.
78871	0	Leaf Rapids	6	An entirely new approach to building was conceived.
78957	0	Ann Cavoukian	15	In 2010 the annual assembly of International Data Protection and Privacy Commissioners unanimously passed a resolution recognizing privacy by design as an essential component of fundamental privacy protection and it is a core part of the European Union GDPR regulations.
78972	0	Michael Varah	4	He also worked as a volunteer tutor at Onley Borstal.
79058	0	Atrium (heart)	10	The foramen ovale is no longer needed and it closes to leave a depression (the fossa ovalis) in the atrial wall.
79092	0	Vinjamuri Venkata Lakshmi Narasimha Rao	4	Devulapalli Krishna Sastry was his nephew.
79100	0	Clinton Lee Scott	3	His theology evolved from liberal Christian, to Christian humanist, to global humanist.
79117	0	Anthony Munroe	3	Munroe was reared in the Bronx, New York.
79122	0	Ian Watkins (rugby player)	3	In total Watkins played ten internationals all between 1988 and 1989.
79177	0	Codex Boreelianus	10	The capitals at the beginning of the sections stand out in the margin to indicate new sections (as in codices Alexandrinus, Ephraemi, and Basilensis.
79307	0	J. J. Dalton	4	He contested the result through a successful petition to the courts, alleging improper interference by the Catholic clergy.
79375	0	Debora Green	39	A dog trained to detect the scent of fire accelerants was brought in to assist in searching the house.
79406	0	Carding	22	Most drum carders are hand-cranked but some are powered by an electric motor.
79445	0	Telethon	37	Some of these occur every year, with millions of pounds raised to support various charities.
79537	0	John Randall, Baron Randall of Uxbridge	11	On 21 October 2013 it was announced that he was to receive a knighthood, having the accolade bestowed by The Prince of Wales on 12 February 2014.
79553	0	Panagiotis Faklaris	12	9.Η μάχη της Θυρέας (546 π.Χ.).
79592	0	10 Sport	17	Christi Malthouse would normally fill this role.
79666	0	Siddhidas Mahaju	4	Mahaju returned to Kathmandu after a few years when business dried up.
79683	0	Christmas with Conniff	1	"The lone exception is the inclusion of ""Greensleeves,"" also one of the few ballads on this album."
79745	0	Anna Borkowska (Sister Bertranda)	1	"(""née"" Janina Siestrzewitowska; 1900–1988), later known as Anna Borkowska, was a Polish cloistered Dominican nun who served as the prioress of her monastery in Kolonia Wileńska near Wilno (now Pavilnys near Vilnius, Lithuania)."
79758	0	Baloch Students Organization	24	It is reported that she intends to apply for refugee status in Canada.
79799	0	Forest cobra	12	It also inhabits mangroves in western Africa.
79905	0	Newport, Rhode Island	3	Its eight founders and first officers were Nicholas Easton, William Coddington, John Clarke, John Coggeshall, William Brenton, Jeremy Clark, Thomas Hazard, and Henry Bull.
80033	0	Jean-François Leroy	1	Jean-François Leroy (; 24 November 1729 - 1791) was a French architect.
80113	0	Chase Elliott	1	9 Chevrolet Camaro ZL1 for Hendrick Motorsports and part-time in the NASCAR Xfinity Series, driving the No.
80220	0	Tartrate epimerase	1	In enzymology, a tartrate epimerase () is an enzyme that catalyzes the chemical reaction
80395	0	Scottish Housing Regulator	5	In June 2015 SHR won two awards for its IT systems in recognition of its efforts to make information available to tenants to allow them to hold their landlords to account.
80402	0	WRIC-TV	10	The station's digital signal is multiplexed:
80491	0	Ireland Davis Cup team	4	Player information and rankings 
80512	0	Thor Heyerdahl	29	"Based on native testimony and archaeological research, he claimed the island was originally colonized by Hanau eepe (""Long Ears""), from South America, and that Polynesian Hanau momoko (""Short Ears"") arrived only in the mid-16th century; they may have come independently or perhaps were imported as workers."
80514	0	John Maxwell (golfer)	2	In 1904, Maxwell was part of the American team which won the silver medal.
80528	0	Forest Evashevski	34	However, despite his public statements, rumors swirled that Evashevski would appoint himself to succeed Burns.
80620	0	Vettones	4	"Other probable Vettonian towns were ""Tamusia"" (Villasviejas de Tamuja, near Botija, Cáceres; Celtiberian-type mint: ""Tamusiensi""), ""Ocelon / Ocelum"" (Castelo Branco), ""Cottaeobriga"" (Almeida) and ""Lancia"" (Serra d’Opa)."
80679	0	Anchored Instruction	5	The problem that needs to be solved, often requires the learner to take multiple steps, by generating a man smaller questions, that ought to support and guide their thinking.
80710	0	Baloch Students Organization	25	Its main objectives are advancing the rights of the Baloch people and the termination of military operations.
80735	0	Outline of Nevada	1	The following outline is provided as an overview of and topical guide to the U.S. state of Nevada:
80744	0	Bourgeois Dignity	8	Peart praised McCloskey's arguments and said she eagerly awaits the next book of the series to understand McCloskey's argument better.
80766	0	OS/VS2 (SVS)	19	The description below is somewhat simplified; it glosses over some special cases.
80771	0	Port of Montevideo	3	The main engineering changes occurred between the years 1870 and 1930.
80918	0	Oughter Ard	6	Plough headlands from medieval times can still be seen in fields adjoining the churchyard.
80919	0	Anerood Jugnauth	16	The Independence Alliance occupied 36 seats while MMM became opposition with 34 seats.
81007	0	Luis Farell	5	Luis Farell graduated on April 24 of 1922 with the degree of Lieutenant and was initially assigned to the 'Observation and Bombing Squadron'.
81019	0	Big Fury	2	"called ""Wild Rider""."
81071	0	Confederate States Congress	85	While the emergency was agreed to on all sides, Congress was still undecided as to how much authority it should grant President Davis.
81104	0	Sergey Shavlo	5	In 2004 Shavlo returned to Spartak, first working as a scout but in September 2005 he was appointed director of the club.
81175	0	Got to Believe	2	As young Chichay (Kathryn Bernardo) unexpectedly met young Joaquin (Daniel Padilla) in their family-owned amusement fair, she taught him to believe that magic exists.
81211	0	No. 605 Squadron RAF	4	185 Squadron RAF.
81328	0	Thomas Metcalfe (Kentucky politician)	8	Accordingly, the committee recommended that each Seminole family be given a land grant.
81330	0	Szolnok	8	The houses of this era were largely made of wood.
81341	0	Debora Green	36	Kate Farrar was interviewed by investigators on October 26.
81404	0	Bashu, the Little Stranger	9	The last film in Beyzai’s village trilogy, it brings his two main archetypes—the powerful, independent woman and the idealistic, wandering orphan—together to redefine the meaning of nationhood and womanhood within Iran.
81464	0	John Edward Brownlee	28	In a further attempt to better the government's financial position, he unsuccessfully advocated the sale of the its four money-losing railways to Canadian National (CPR) or Canadian Pacific (CPR).
81497	0	Koninklijke Algemeene Vereniging voor Bloembollencultuur	5	"The KAVB acts as the International Cultivar Registration Authority (ICRA) for all Bulbous, cormous and tuberous-rooted ornamental plants, excluding ""Dahlia"" Cav., ""Lilium"" L., ""Narcissus"" L., ""Nerine"" Herb."
81503	0	LGBT rights in Chile	76	Public opinion has shown substantial support for same-sex civil unions: 65% favored their legalization in 2004, even though only 24% supported same-sex marriage.
81556	0	Edward H. Hynes	3	Hynes challenged this ordinance on First Amendment grounds.
81587	0	Demographics of Brazil	56	However, only 0.4% of the population consider themselves to be Natives.
81724	0	Imperial Japanese Naval Academy	2	An accounting school was opened in 1874 in Gakusha (Tenjin Valley in Shibayama).
81833	0	Ivory Coast–United States relations	1	US–Ivorian relations are bilateral international relations between the United States and Ivory Coast.
81837	0	Bania (Newar caste)	2	Banias belong to the Urāy group which includes Tuladhar, Kansakar, Tamrakar, Sthapit, Sindurakar, Selalik and other castes.
81851	0	Clinton Foundation	43	"Conservative columnist Jennifer Rubin opined that the Qatari gift ""raised ethical questions"" because of the nation's support for Hamas."
81923	0	Baseball in Germany	4	After the game, the players were congratulated and praised by Dr. Carl Diem, the secretary of the German Organization Committee.
82107	0	Petar Mamić	19	He is an admirer of Andrew Robertson but doesn't try to emulate anyone's specific style.
82117	0	Sundance Air Force Station	1	It is located 6.3 miles northwest of Sundance, Wyoming.
82145	0	Watskeburt?!	4	After that, the management of De Jeugd van Tegenwoordig decided to release it in the UK and Germany.
82149	0	Season (film)	3	Jeevan (Mohanlal) is taken to central jail from court.
82160	0	Nalambalam	4	"Whole arrangements are done by Thriprayar Devaswam.The temple is closed early after performing ""Deeparadhana"" and ""Athazhapooja"" (Evening and night poojas)."
82166	0	Sue Geller	6	Sue Geller obtained her B.S.
82172	0	Monotown	11	The goal was to maximise regional specialisation.
82186	0	Horacio Villalobos	13	"He stated, ""It was never the intent of our fashion section on Farándula 40 to offend the fans of BTS."
82192	0	Esfarvarin District	1	Most people of Esfarvarin District is Tat and speak to Tati.
82229	0	In the Attic (Theatre of Ice album)	2	On New Year's Eve, 1986, the tour concluded in Fallon, Nevada, the birthplace of the band, with a performance in what had long been alleged to be a haunted slaughterhouse.
82254	0	Woodlawn, Schenectady, New York	5	The school-age population increased by 10.6% and the adult population by 0.5%.
82306	0	Sheela Patel	2	In 2000, SPARC was the recipient of the United Nations Human Settlement Award.
82444	0	Sif (comics)	15	Sif then joins Thor in exile in Broxton, Oklahoma and checks into the same hotel as Donald Blake under the name Sylvan.
82480	0	Matale Electoral District	20	Aluwihare Wasantha (UNP), 33,364 preference votes (pv); Nandimithra Ekanayake (UNP), 27,731 pv; Amarasinghe Herath Bandaranayake Wasala Mudiyanselage Champaka Sugishwara Wijerathna (UPFA), 25,688 pv; Bandula S.B.
82504	0	Modeste Demers	2	There he worked under the direction of Bishop Joseph-Norbert Provencher.
82514	0	Cardiff and Vale University Health Board	1	The three organisations amalgamated were: Cardiff and Vale NHS Trust, employing 12,000 staff and previously responsibility for hospital services in the Cardiff and Vale of Glamorgan area; Cardiff Local Health Board; and Vale of Glamorgan Local Health Board both responsible for GP, Dental, Optical and pharmacy services.
82570	0	Confederate States Congress	66	The other 250,000 were lost to shirking, disloyalty and poor policing of deserters.
82600	0	Old Bridge Township Public Schools	7	Core members of the district's administration are:
82637	0	Shearing shed	3	At least some yards will be needed to facilitate shedding and count-outs.
82673	0	AFI (The Blood Album)	26	Production
82677	0	Pull Up Some Dust and Sit Down	16	"Humpty Dumpty World"" incorporates the marimba with light reggae and Mariachi influences."
82714	0	Stalker (1979 film)	14	In the novel, frequent visits to the Zone increase the likelihood of abnormalities in the visitor's offspring.
82786	0	Battlecruiser	14	Under the Selborne plan of 1902, the Royal Navy intended to start three new battleships and four armoured cruisers each year.
82788	0	Codex Boreelianus	15	Matthew 10:4 κανανιτης ] κανατης
82920	0	Demographics of Brazil	111	Yiddish and Hebrew are used by Jewish communities mainly in São Paulo, Rio de Janeiro, Porto Alegre, Curitiba, Brasília, Belo Horizonte and Recife as well as the Vlax Romani dialect by Gypsy communities all across the nation.
82933	0	Rainier Fog (song)	12	We made AIC 23 in 2013 with him, which was amazing.
82973	0	British Socialist Party	19	The BSP also gained the cachet of parliamentary representation when it was joined by former Liberal Party MP Cecil L'Estrange Malone.
83001	0	St Peter's Church, Adderley	4	The wooden pulpit is hexagonal and dates from about 1801.
83050	0	Tessa Birnie	1	Tessa Daphne Birnie, OAM (19 July 193413 March 2008) was an internationally acclaimed New Zealand and Australian concert pianist.
83137	0	Alberto Santos-Dumont	23	The flight ended when a bracing wire snapped at an altitude of about 25 m (80 ft), causing a wing to collapse.
